date,score_total,confidence,environment,layer_agreement,layer_monetary,layer_credit,layer_volatility,layer_breadth,layer_positioning,dq_monetary,dq_credit,dq_volatility,dq_breadth,dq_positioning,status_monetary,status_credit,status_volatility,status_breadth,status_positioning,volume_confirmation,signal_time,fwd_ret_oc_1d,fwd_ret_cc_1d,fwd_ret_cc_3d,fwd_ret_cc_5d,fwd_ret_cc_10d,fwd_ret_cc_21d,fwd_ret_cc_63d,fwd_ret_cc_126d,fwd_ret_cc_252d,fwd_5d_max_upside_pct,fwd_5d_max_drawdown_pct,tail_loss_3d_1p5,tail_loss_5d_2p5,big_win_3d_1p5,fwd_ret_cc_1m,fwd_ret_cc_3m,fwd_ret_cc_6m,fwd_ret_cc_1y,spy_ret_1d,spy_open,spy_close,spy_prev_close,spy_high,spy_low,spy_clv,spy_range_pct,spy_vol,spy_vol_vs_20d_pct,spy_vol_z_20d,vix_level,vix_z_20d,vix_change_pct_1d,vix_term_slope,vvix_level,vvix_z,skew_level,net_liquidity_z,nfci_inverted,m2_growth_yoy,hy_spread_level,hy_spread_z,hy_spread_chg_4w,ig_spread_level,ig_spread_z,baa_spread_level,baa_spread_z,baa_spread_chg_4w,aaa_spread_level,aaa_spread_z,hyg_tlt_ratio_z,pct_above_200d,rsp_minus_spy,rsp_vs_spy_z,new_highs_minus_lows_z,dispersion,sectors_green,cot_net_large_spec_z,aaii_bull_minus_bear,ret_BTC-USD_1d,ret_DIA_1d,ret_GLD_1d,ret_HYG_1d,ret_IWM_1d,ret_QQQ_1d,ret_RSP_1d,ret_SPY_1d,ret_TLT_1d,ret_USO_1d,ret_^SKEW_1d,ret_^VIX_1d,ret_^VIX3M_1d,ret_^VVIX_1d,ret_BTC-USD_5d,ret_DIA_5d,ret_GLD_5d,ret_HYG_5d,ret_IWM_5d,ret_QQQ_5d,ret_RSP_5d,ret_SPY_5d,ret_TLT_5d,ret_USO_5d,ret_^SKEW_5d,ret_^VIX_5d,ret_^VIX3M_5d,ret_^VVIX_5d,ret_BTC-USD_21d,ret_DIA_21d,ret_GLD_21d,ret_HYG_21d,ret_IWM_21d,ret_QQQ_21d,ret_RSP_21d,ret_SPY_21d,ret_TLT_21d,ret_USO_21d,ret_^SKEW_21d,ret_^VIX_21d,ret_^VIX3M_21d,ret_^VVIX_21d,ret_XLB_1d,ret_XLC_1d,ret_XLE_1d,ret_XLF_1d,ret_XLI_1d,ret_XLK_1d,ret_XLP_1d,ret_XLRE_1d,ret_XLU_1d,ret_XLV_1d,ret_XLY_1d,feature_version
1/19/10,66.39,32.2,Risk-On Rotation Day,0.4,5,8.15,8.02,8.89,1.9,0,0.33,0.71,0.2,0.2,neutral,bullish,bullish,bullish,bearish,0.085033575,close,0.012673779,-0.010168592,-0.050843026,-0.049973928,-0.040674434,-0.036068086,0.050582303,-0.057187505,0.125673623,0.000695305,-0.018077475,1,1,0,-0.036068086,0.050582303,-0.057187505,0.125673623,0.012495584,113.6200027,115.0599976,113.6399994,115.1299973,113.5899963,0.909091359,1.338432946,139172700,,0.085033575,17.57999992,-1.023776307,-0.018425457,3.309999466,73.5,,124.2799988,,,,,,,,,248,,,149,,,,0.001588915,,,0.004951959,9,,20.52,,0.010942326,0.005953419,0.000449045,0.018373087,0.016139623,0.014084499,0.012495584,-0.002854657,0.013802051,-0.000321758,-0.018425457,-0.027467419,-0.010367533,,0.005913246,-0.011785572,-0.005357095,0.009181393,0.004961163,0.00268753,0.002876268,0.022747709,-0.039713877,0.043492866,0.001709441,-0.017865588,0.133035253,,,,,,,,,,,,,,,0.015976359,,0.009112402,0.012717571,0.011007902,0.017210918,0.005976834,,0.011646736,0.024208527,0.013342216,v2_layers_2026
1/19/10,48.59,23.2,Complacency Warning,0.1,5,8.29,7.87,0,1.9,0,0.33,0.71,0.2,0.2,neutral,bullish,bullish,bearish,bearish,-2.410347423,open,0.012673779,-0.010168592,-0.050843026,-0.049973928,-0.040674434,-0.036068086,0.050582303,-0.057187505,0.125673623,0.000695305,-0.018077475,1,1,0,-0.036068086,0.050582303,-0.057187505,0.125673623,0.012495584,113.6200027,115.0599976,113.6399994,115.1299973,113.5899963,0.909091359,1.338432946,139172700,,0.085033575,17.57999992,-1.023776307,-0.018425457,3.309999466,73.5,,124.2799988,,,,,,,,,248,,,149,,,,0.001588915,,,0.004951959,9,,20.52,,0.010942326,0.005953419,0.000449045,0.018373087,0.016139623,0.014084499,0.012495584,-0.002854657,0.013802051,-0.000321758,-0.018425457,-0.027467419,-0.010367533,,0.005913246,-0.011785572,-0.005357095,0.009181393,0.004961163,0.00268753,0.002876268,0.022747709,-0.039713877,0.043492866,0.001709441,-0.017865588,0.133035253,,,,,,,,,,,,,,,0.015976359,,0.009112402,0.012717571,0.011007902,0.017210918,0.005976834,,0.011646736,0.024208527,0.013342216,v2_layers_2026
1/20/10,46.17,23.2,Complacency Warning,0.1,5,8,7.06,0,1.9,0,0.33,0.71,0.2,0.2,neutral,bullish,bullish,bearish,bearish,-2.019279201,close,-0.003412665,-0.019229102,-0.036175281,-0.035648411,-0.035648411,-0.024146106,0.05944336,-0.05988234,0.126086581,0.010975503,-0.020458353,1,1,0,-0.024146106,0.05944336,-0.05988234,0.126086581,-0.010168592,114.2799988,113.8899994,115.0599976,114.4499969,112.9800034,0.238095238,1.290713495,216490200,,2.019279201,18.68000031,0.317394517,0.062571125,2.719999313,80.36000061,,124.0999985,,,,,,,,,248,,,156,,,,-0.00177102,,,0.004693996,0,,20.52,,-0.010730629,-0.023134812,-0.001458762,-0.014494968,-0.014380811,-0.011939612,-0.010168592,0.010129907,-0.026714639,-0.001448345,0.062571125,0.024413607,0.093333342,,-0.001130608,-0.014028378,-0.001682763,0.005506584,0.003058091,0.002224423,0.002023541,0.015721858,-0.043906173,0.028509819,0.023561661,-0.017898177,0.14115312,,,,,,,,,,,,,,,-0.017763559,,-0.015551845,-0.002643728,-0.015311292,-0.016052015,-0.00742669,,-0.010553243,-0.008484811,-0.013495716,v2_layers_2026
1/20/10,66.39,32.2,Risk-On Rotation Day,0.4,5,8.15,8.02,8.89,1.9,0,0.33,0.71,0.2,0.2,neutral,bullish,bullish,bullish,bearish,0.085033575,open,-0.003412665,-0.019229102,-0.036175281,-0.035648411,-0.035648411,-0.024146106,0.05944336,-0.05988234,0.126086581,0.010975503,-0.020458353,1,1,0,-0.024146106,0.05944336,-0.05988234,0.126086581,-0.010168592,114.2799988,113.8899994,115.0599976,114.4499969,112.9800034,0.238095238,1.290713495,216490200,,2.019279201,18.68000031,0.317394517,0.062571125,2.719999313,80.36000061,,124.0999985,,,,,,,,,248,,,156,,,,-0.00177102,,,0.004693996,0,,20.52,,-0.010730629,-0.023134812,-0.001458762,-0.014494968,-0.014380811,-0.011939612,-0.010168592,0.010129907,-0.026714639,-0.001448345,0.062571125,0.024413607,0.093333342,,-0.001130608,-0.014028378,-0.001682763,0.005506584,0.003058091,0.002224423,0.002023541,0.015721858,-0.043906173,0.028509819,0.023561661,-0.017898177,0.14115312,,,,,,,,,,,,,,,-0.017763559,,-0.015551845,-0.002643728,-0.015311292,-0.016052015,-0.00742669,,-0.010553243,-0.008484811,-0.013495716,v2_layers_2026
1/21/10,47.11,32.2,Chop / Layer Divergence,0.4,5,7.93,5.34,0,4.95,0,0.33,0.71,0.2,0.2,neutral,bullish,neutral,bearish,neutral,-2.90641912,close,-0.019487371,-0.022291835,-0.021396593,-0.028021462,-0.047090373,-0.004834318,0.083437779,-0.020053697,0.146642841,0.030707255,-0.023366165,1,1,0,-0.004834318,0.083437779,-0.020053697,0.146642841,-0.019229102,113.9199982,111.6999969,113.8899994,114.2699966,111.5599976,-0.896679382,2.426140697,344859600,,2.90641912,22.27000046,2.794372003,0.192184159,0.879999161,88.81999969,,121.9899979,,,,,,,,,251,,,159,,,,0.002459674,,,0.009567091,0,,5.26,,-0.021788319,-0.0144116,-0.015619726,-0.016429342,-0.009364035,-0.016769428,-0.019229102,0.004578219,-0.017154862,-0.017002423,0.192184159,0.081775702,0.105276245,,-0.02847776,-0.037385675,-0.019476135,-0.023609766,-0.018554408,-0.024944986,-0.025475534,0.032373778,-0.05024222,-0.030979439,0.247619047,0.087364895,0.175956589,,,,,,,,,,,,,,,-0.043284883,,-0.02038391,-0.028495727,-0.02315135,-0.010582,-0.014216205,,-0.014544304,-0.021699354,-0.012679318,v2_layers_2026
1/21/10,46.17,23.2,Complacency Warning,0.1,5,8,7.06,0,1.9,0,0.33,0.71,0.2,0.2,neutral,bullish,bullish,bearish,bearish,-2.019279201,open,-0.019487371,-0.022291835,-0.021396593,-0.028021462,-0.047090373,-0.004834318,0.083437779,-0.020053697,0.146642841,0.030707255,-0.023366165,1,1,0,-0.004834318,0.083437779,-0.020053697,0.146642841,-0.019229102,113.9199982,111.6999969,113.8899994,114.2699966,111.5599976,-0.896679382,2.426140697,344859600,,2.90641912,22.27000046,2.794372003,0.192184159,0.879999161,88.81999969,,121.9899979,,,,,,,,,251,,,159,,,,0.002459674,,,0.009567091,0,,5.26,,-0.021788319,-0.0144116,-0.015619726,-0.016429342,-0.009364035,-0.016769428,-0.019229102,0.004578219,-0.017154862,-0.017002423,0.192184159,0.081775702,0.105276245,,-0.02847776,-0.037385675,-0.019476135,-0.023609766,-0.018554408,-0.024944986,-0.025475534,0.032373778,-0.05024222,-0.030979439,0.247619047,0.087364895,0.175956589,,,,,,,,,,,,,,,-0.043284883,,-0.02038391,-0.028495727,-0.02315135,-0.010582,-0.014216205,,-0.014544304,-0.021699354,-0.012679318,v2_layers_2026
1/22/10,44.8,32.2,Chop / Layer Divergence,0.4,5,7.91,4.31,0,4.95,0,0.33,0.71,0.2,0.2,neutral,bullish,neutral,bearish,neutral,-2.219812475,close,-0.017895665,0.005127713,0.005677161,-0.016665138,-0.023349468,0.005493988,0.115374037,0.010988047,0.175441775,0.054207474,-0.001098826,0,0,0,0.005493988,0.115374037,0.010988047,0.175441775,-0.022291835,111.1999969,109.2099991,111.6999969,111.7399979,109.0899963,-0.909431942,2.426519136,345942400,,2.219812475,27.30999947,3.155683374,0.226313377,-1.01999855,100.0599976,,122.8799973,,,,,,,,,253,,,159,,,,-0.00203717,,,0.009533277,0,,5.26,,-0.020055943,-0.00186276,-0.009474907,-0.017976472,-0.029237234,-0.024329005,-0.022291835,-0.001736151,-0.024167602,0.007295675,0.226313377,0.135637207,0.126548051,,-0.050453159,-0.043381243,-0.029852479,-0.044723044,-0.048070696,-0.05006103,-0.049769435,0.016350016,-0.069636486,-0.017431636,0.549064139,0.269435156,0.342726812,,,,,,,,,,,,,,,-0.019832702,,-0.023755834,-0.032742159,-0.015210481,-0.034759388,-0.00227702,,-0.021974421,-0.010934036,-0.019263254,v2_layers_2026
1/22/10,47.11,32.2,Chop / Layer Divergence,0.4,5,7.93,5.34,0,4.95,0,0.33,0.71,0.2,0.2,neutral,bullish,neutral,bearish,neutral,-2.90641912,open,-0.017895665,0.005127713,0.005677161,-0.016665138,-0.023349468,0.005493988,0.115374037,0.010988047,0.175441775,0.054207474,-0.001098826,0,0,0,0.005493988,0.115374037,0.010988047,0.175441775,-0.022291835,111.1999969,109.2099991,111.6999969,111.7399979,109.0899963,-0.909431942,2.426519136,345942400,,2.219812475,27.30999947,3.155683374,0.226313377,-1.01999855,100.0599976,,122.8799973,,,,,,,,,253,,,159,,,,-0.00203717,,,0.009533277,0,,5.26,,-0.020055943,-0.00186276,-0.009474907,-0.017976472,-0.029237234,-0.024329005,-0.022291835,-0.001736151,-0.024167602,0.007295675,0.226313377,0.135637207,0.126548051,,-0.050453159,-0.043381243,-0.029852479,-0.044723044,-0.048070696,-0.05006103,-0.049769435,0.016350016,-0.069636486,-0.017431636,0.549064139,0.269435156,0.342726812,,,,,,,,,,,,,,,-0.019832702,,-0.023755834,-0.032742159,-0.015210481,-0.034759388,-0.00227702,,-0.021974421,-0.010934036,-0.019263254,v2_layers_2026
1/25/10,62.34,32.2,Risk-On Rotation Day,0.4,5,7.81,5.31,7.78,4.95,0,0.33,0.71,0.2,0.2,neutral,bullish,neutral,bullish,neutral,0.182263807,close,-0.0039924,-0.004190572,-0.010931921,-0.006468061,-0.03534661,0.009565483,0.105493324,0.016306832,0.176095564,0.042634604,-0.00665023,0,0,0,0.009565483,0.105493324,0.016306832,0.176095564,0.005127713,110.2099991,109.7699966,109.2099991,110.4100037,109.4100037,-0.280014038,0.910995746,186937500,,0.182263807,25.40999985,1.972855254,-0.069571573,-0.219999313,90.58000183,,122.5400009,,,,,,,,,256,,,163,,,,0.001041897,,,0.002707991,8,,5.26,,0.002755155,0.002892649,0.00149827,0.001133966,0.003396774,0.006169611,0.005127713,-0.004565197,0.01293344,-0.002766897,-0.069571573,-0.041841017,-0.094743114,,-0.038675581,-0.03048888,-0.024472387,-0.02952263,-0.033587724,-0.032863894,-0.034054935,0.005489679,-0.041406252,-0.01431788,0.418760473,0.172718858,0.219604227,,,,,,,,,,,,,,,0.008852377,,0.006571917,0.005641777,0.006465528,0.008310263,0.001901835,,0.006706934,0,0.005168836,v2_layers_2026
1/25/10,44.8,32.2,Chop / Layer Divergence,0.4,5,7.91,4.31,0,4.95,0,0.33,0.71,0.2,0.2,neutral,bullish,neutral,bearish,neutral,-2.219812475,open,-0.0039924,-0.004190572,-0.010931921,-0.006468061,-0.03534661,0.009565483,0.105493324,0.016306832,0.176095564,0.042634604,-0.00665023,0,0,0,0.009565483,0.105493324,0.016306832,0.176095564,0.005127713,110.2099991,109.7699966,109.2099991,110.4100037,109.4100037,-0.280014038,0.910995746,186937500,,0.182263807,25.40999985,1.972855254,-0.069571573,-0.219999313,90.58000183,,122.5400009,,,,,,,,,256,,,163,,,,0.001041897,,,0.002707991,8,,5.26,,0.002755155,0.002892649,0.00149827,0.001133966,0.003396774,0.006169611,0.005127713,-0.004565197,0.01293344,-0.002766897,-0.069571573,-0.041841017,-0.094743114,,-0.038675581,-0.03048888,-0.024472387,-0.02952263,-0.033587724,-0.032863894,-0.034054935,0.005489679,-0.041406252,-0.01431788,0.418760473,0.172718858,0.219604227,,,,,,,,,,,,,,,0.008852377,,0.006571917,0.005641777,0.006465528,0.008310263,0.001901835,,0.006706934,0,0.005168836,v2_layers_2026
1/26/10,50.08,32.2,Chop / Layer Divergence,0.4,5,7.74,5.87,1.11,4.95,0,0.33,0.71,0.2,0.2,neutral,bullish,neutral,bearish,neutral,-0.482509283,close,-0.000274362,0.004757152,-0.017564708,0.009788672,-0.019119901,0.012441685,0.083889909,0.020492229,0.181685125,0.04537553,-0.008965289,1,0,0,0.012441685,0.083889909,0.020492229,0.181685125,-0.004190572,109.3399963,109.3099976,109.7699966,110.4700012,109.0400009,-0.622382398,1.308206328,211168800,,0.482509283,24.54999924,1.494686193,-0.033844967,0.620000839,90.04000092,,118.4100037,,,,,,,,,259,,,165,,,,0.000613684,,,0.006531879,2,,5.26,,-0.00029444,0.000744271,0.00126583,-0.00987056,0.000902665,-0.003576888,-0.004190572,0.000327569,-0.008421662,-0.033703258,-0.033844967,-0.000793984,-0.005961591,,-0.049360838,-0.035509319,-0.023675949,-0.056437933,-0.048079023,-0.049707624,-0.049973928,0.008698535,-0.062419735,-0.047232018,0.396473228,0.204882758,0.225034026,,,,,,,,,,,,,,,-0.014102186,,-0.006352511,-0.017531551,-0.004282685,-0.002747228,-0.001138978,,0.003997299,-0.005685417,0.001371238,v2_layers_2026
1/26/10,62.34,32.2,Risk-On Rotation Day,0.4,5,7.81,5.31,7.78,4.95,0,0.33,0.71,0.2,0.2,neutral,bullish,neutral,bullish,neutral,0.182263807,open,-0.000274362,0.004757152,-0.017564708,0.009788672,-0.019119901,0.012441685,0.083889909,0.020492229,0.181685125,0.04537553,-0.008965289,1,0,0,0.012441685,0.083889909,0.020492229,0.181685125,-0.004190572,109.3399963,109.3099976,109.7699966,110.4700012,109.0400009,-0.622382398,1.308206328,211168800,,0.482509283,24.54999924,1.494686193,-0.033844967,0.620000839,90.04000092,,118.4100037,,,,,,,,,259,,,165,,,,0.000613684,,,0.006531879,2,,5.26,,-0.00029444,0.000744271,0.00126583,-0.00987056,0.000902665,-0.003576888,-0.004190572,0.000327569,-0.008421662,-0.033703258,-0.033844967,-0.000793984,-0.005961591,,-0.049360838,-0.035509319,-0.023675949,-0.056437933,-0.048079023,-0.049707624,-0.049973928,0.008698535,-0.062419735,-0.047232018,0.396473228,0.204882758,0.225034026,,,,,,,,,,,,,,,-0.014102186,,-0.006352511,-0.017531551,-0.004282685,-0.002747228,-0.001138978,,0.003997299,-0.005685417,0.001371238,v2_layers_2026
1/27/10,60.21,41.2,Mixed / Neutral,0.7,5,7.82,6.35,5.56,4.95,0,0.33,0.71,0.2,0.2,neutral,bullish,neutral,neutral,neutral,1.206045943,close,0.006045651,-0.011472295,-0.007010874,0,-0.025676042,0.008285496,0.08695252,0.00910498,0.180642775,0.017390476,-0.017481545,0,0,0,0.008285496,0.08695252,0.00910498,0.180642775,0.004757152,109.1699982,109.8300018,109.3099976,110.0800018,108.3300018,0.714285714,1.593371548,271863600,,1.206045943,23.13999939,0.966624317,-0.057433804,0.989999771,85.86000061,,118.9800034,,,,,,,,,257,,,162,,,,-0.001936624,,,0.009266764,6,,5.26,,0.004122554,-0.009576039,0.000344774,0.010622676,0.007891822,0.002820528,0.004757152,-0.000545825,-0.011506799,0.00481378,-0.057433804,-0.041319067,-0.046423815,,-0.03508766,-0.022122302,-0.021912541,-0.032389293,-0.026567889,-0.035511681,-0.035648411,-0.00196207,-0.047769796,-0.041257012,0.238757977,0.127570074,0.06844201,,,,,,,,,,,,,,,-0.008582281,,-0.003906965,0.024268395,0.002867381,0.008264389,0.002280554,,-0.006635662,0.006988603,0.001711782,v2_layers_2026
1/27/10,50.08,32.2,Chop / Layer Divergence,0.4,5,7.74,5.87,1.11,4.95,0,0.33,0.71,0.2,0.2,neutral,bullish,neutral,bearish,neutral,-0.482509283,open,0.006045651,-0.011472295,-0.007010874,0,-0.025676042,0.008285496,0.08695252,0.00910498,0.180642775,0.017390476,-0.017481545,0,0,0,0.008285496,0.08695252,0.00910498,0.180642775,0.004757152,109.1699982,109.8300018,109.3099976,110.0800018,108.3300018,0.714285714,1.593371548,271863600,,1.206045943,23.13999939,0.966624317,-0.057433804,0.989999771,85.86000061,,118.9800034,,,,,,,,,257,,,162,,,,-0.001936624,,,0.009266764,6,,5.26,,0.004122554,-0.009576039,0.000344774,0.010622676,0.007891822,0.002820528,0.004757152,-0.000545825,-0.011506799,0.00481378,-0.057433804,-0.041319067,-0.046423815,,-0.03508766,-0.022122302,-0.021912541,-0.032389293,-0.026567889,-0.035511681,-0.035648411,-0.00196207,-0.047769796,-0.041257012,0.238757977,0.127570074,0.06844201,,,,,,,,,,,,,,,-0.008582281,,-0.003906965,0.024268395,0.002867381,0.008264389,0.002280554,,-0.006635662,0.006988603,0.001711782,v2_layers_2026
1/28/10,51.04,32.2,Chop / Layer Divergence,0.4,5,7.82,6.23,0,6.33,0,0.33,0.71,0.2,0.2,neutral,bullish,neutral,bearish,neutral,-1.606115169,close,-0.014701903,-0.010868567,0.01667125,-0.019618654,-0.004052707,0.030579347,0.113198867,0.015842325,0.197292124,0.017500244,-0.01243436,0,0,1,0.030579347,0.113198867,0.015842325,0.197292124,-0.011472295,110.1900024,108.5699997,109.8300018,110.25,107.9100037,-0.435899944,2.15528815,316104000,,1.606115169,23.72999954,1.089540039,0.025496982,0.940000534,87.91000366,,117.9800034,,,,,,,,,257,,,162,,,,0.000989046,,,0.007657219,0,,-1.67,,-0.010752748,-0.000469308,-0.004250951,-0.017141031,-0.025727103,-0.010483248,-0.011472295,-0.00054604,0.00221724,-0.008404774,0.025496982,0.02237882,0.023876113,,-0.024202123,-0.008289088,-0.010616442,-0.033089434,-0.042646788,-0.029345327,-0.028021462,-0.007052968,-0.029001122,-0.032871502,0.065559006,0.065658768,-0.010245396,,,,,,,,,,,,,,,-0.017954516,,-0.010518812,-0.004878083,-0.01143673,-0.028688488,-0.002654592,,-0.007682079,-0.006309172,-0.005809982,v2_layers_2026
1/28/10,60.21,41.2,Mixed / Neutral,0.7,5,7.82,6.35,5.56,4.95,0,0.33,0.71,0.2,0.2,neutral,bullish,neutral,neutral,neutral,1.206045943,open,-0.014701903,-0.010868567,0.01667125,-0.019618654,-0.004052707,0.030579347,0.113198867,0.015842325,0.197292124,0.017500244,-0.01243436,0,0,1,0.030579347,0.113198867,0.015842325,0.197292124,-0.011472295,110.1900024,108.5699997,109.8300018,110.25,107.9100037,-0.435899944,2.15528815,316104000,,1.606115169,23.72999954,1.089540039,0.025496982,0.940000534,87.91000366,,117.9800034,,,,,,,,,257,,,162,,,,0.000989046,,,0.007657219,0,,-1.67,,-0.010752748,-0.000469308,-0.004250951,-0.017141031,-0.025727103,-0.010483248,-0.011472295,-0.00054604,0.00221724,-0.008404774,0.025496982,0.02237882,0.023876113,,-0.024202123,-0.008289088,-0.010616442,-0.033089434,-0.042646788,-0.029345327,-0.028021462,-0.007052968,-0.029001122,-0.032871502,0.065559006,0.065658768,-0.010245396,,,,,,,,,,,,,,,-0.017954516,,-0.010518812,-0.004878083,-0.01143673,-0.028688488,-0.002654592,,-0.007682079,-0.006309172,-0.005809982,v2_layers_2026
1/29/10,50.71,32.2,Chop / Layer Divergence,0.4,5,7.84,6.06,0,6.33,0,0.33,0.71,0.2,0.2,neutral,bullish,neutral,bearish,neutral,-1.411452943,close,-0.015132075,0.015550779,0.022720947,-0.006797614,0.006052719,0.044789995,0.106341356,0.026818114,0.18931001,0.028680528,-0.001582998,0,0,1,0.044789995,0.106341356,0.026818114,0.18931001,-0.010868567,109.0400009,107.3899994,108.5699997,109.8000031,107.2200012,-0.868218567,2.402460048,310677600,,1.411452943,24.62000084,1.28282236,0.037505323,0.759998322,89,,117.5,,,,,,,,,257,,,161,,,,-0.001534522,,,0.005169856,0,,-1.67,,-0.006422865,-0.004883586,-0.005076668,-0.011023333,-0.017451167,-0.012403089,-0.010868567,0.008742164,-0.014380544,-0.004068515,0.037505323,0.028779857,0.012399002,,-0.010626727,-0.011290465,-0.006223272,-0.026243301,-0.031023527,-0.017480727,-0.016665138,0.003369539,-0.019262542,-0.043782531,-0.09849867,-0.034613987,-0.110533658,,,,,,,,,,,,,,,-0.015997381,,-0.018018018,-0.007002815,-0.010122946,-0.0173465,-0.003802223,,-0.006058512,-0.006984105,-0.006187704,v2_layers_2026
1/29/10,51.04,32.2,Chop / Layer Divergence,0.4,5,7.82,6.23,0,6.33,0,0.33,0.71,0.2,0.2,neutral,bullish,neutral,bearish,neutral,-1.606115169,open,-0.015132075,0.015550779,0.022720947,-0.006797614,0.006052719,0.044789995,0.106341356,0.026818114,0.18931001,0.028680528,-0.001582998,0,0,1,0.044789995,0.106341356,0.026818114,0.18931001,-0.010868567,109.0400009,107.3899994,108.5699997,109.8000031,107.2200012,-0.868218567,2.402460048,310677600,,1.411452943,24.62000084,1.28282236,0.037505323,0.759998322,89,,117.5,,,,,,,,,257,,,161,,,,-0.001534522,,,0.005169856,0,,-1.67,,-0.006422865,-0.004883586,-0.005076668,-0.011023333,-0.017451167,-0.012403089,-0.010868567,0.008742164,-0.014380544,-0.004068515,0.037505323,0.028779857,0.012399002,,-0.010626727,-0.011290465,-0.006223272,-0.026243301,-0.031023527,-0.017480727,-0.016665138,0.003369539,-0.019262542,-0.043782531,-0.09849867,-0.034613987,-0.110533658,,,,,,,,,,,,,,,-0.015997381,,-0.018018018,-0.007002815,-0.010122946,-0.0173465,-0.003802223,,-0.006058512,-0.006984105,-0.006187704,v2_layers_2026
2/1/10,69.65,32.2,Risk-On Rotation Day,0.4,5,7.82,6.61,8.89,6.33,0,0.33,0.71,0.2,0.2,neutral,bullish,bullish,bullish,neutral,-0.086062639,close,0.008414203,0.012103427,-0.024023429,-0.029066553,0.006235103,0.029708468,0.103521008,0.033926322,0.179900931,0.014028964,-0.016871414,1,1,0,0.029708468,0.103521008,0.033926322,0.179900931,0.015550779,108.1500015,109.0599976,107.3899994,109.0699997,107.5,0.987258423,1.439574299,187865000,-0.03528052,-0.086062639,22.59000015,0.606150379,-0.082453315,1.049999237,83.73000336,,119.2200012,,,,,,,,,257,,,162,,,,0.001455963,,,0.011322607,9,,-1.67,,0.012829371,0.022555676,-0.002899223,0.011811663,0.010983814,0.017006742,0.015550779,-0.01256631,0.030303082,0.014638308,-0.082453315,-0.068557913,-0.059213445,,-0.000686952,0.008094484,-0.01058686,-0.015857598,-0.023696751,-0.006898326,-0.006468061,-0.004695352,-0.002444992,-0.027093191,-0.110979918,-0.061532398,-0.07562374,,,,,,,,,,,,,,,0.039814227,,0.033027509,0.016925331,0.014974498,0.011450462,0.007633544,,0.006434088,0.005754424,0.012798369,v2_layers_2026
2/1/10,50.71,32.2,Chop / Layer Divergence,0.4,5,7.84,6.06,0,6.33,0,0.33,0.71,0.2,0.2,neutral,bullish,neutral,bearish,neutral,-1.411452943,open,0.008414203,0.012103427,-0.024023429,-0.029066553,0.006235103,0.029708468,0.103521008,0.033926322,0.179900931,0.014028964,-0.016871414,1,1,0,0.029708468,0.103521008,0.033926322,0.179900931,0.015550779,108.1500015,109.0599976,107.3899994,109.0699997,107.5,0.987258423,1.439574299,187865000,-0.03528052,-0.086062639,22.59000015,0.606150379,-0.082453315,1.049999237,83.73000336,,119.2200012,,,,,,,,,257,,,162,,,,0.001455963,,,0.011322607,9,,-1.67,,0.012829371,0.022555676,-0.002899223,0.011811663,0.010983814,0.017006742,0.015550779,-0.01256631,0.030303082,0.014638308,-0.082453315,-0.068557913,-0.059213445,,-0.000686952,0.008094484,-0.01058686,-0.015857598,-0.023696751,-0.006898326,-0.006468061,-0.004695352,-0.002444992,-0.027093191,-0.110979918,-0.061532398,-0.07562374,,,,,,,,,,,,,,,0.039814227,,0.033027509,0.016925331,0.014974498,0.011450462,0.007633544,,0.006434088,0.005754424,0.012798369,v2_layers_2026
2/2/10,69.39,34.5,Risk-On Rotation Day,0.4,5,7.38,6.93,8.89,6.33,0,0.5,0.71,0.2,0.2,neutral,bullish,bullish,bullish,neutral,0.214381193,close,0.010250733,-0.004982745,-0.0337017,-0.028628339,-0.001087109,0.020474744,0.064685628,0.016669723,0.184453785,0.00190251,-0.028628339,1,1,0,0.020474744,0.064685628,0.016669723,0.184453785,0.012103427,109.2600021,110.3799973,109.0599976,110.5899963,108.8799973,0.754386904,1.549192904,216327900,0.083782517,0.214381193,21.47999954,0.218792535,-0.049136813,1.450000763,80.98000336,,120.4599991,,,,,,,,,256,,2,161,,,,0.003075379,,,0.005129415,9,,-1.67,,0.010212107,0.007198881,0.003023895,0.011016146,0.009015331,0.015178805,0.012103427,0.002852464,0.022058756,0.010400921,-0.049136813,-0.030033803,-0.032843663,,0.009815469,0.014596502,-0.008849606,0.004902812,-0.015783472,0.011794848,0.009788672,-0.002183134,0.028219145,0.017312688,-0.125050908,-0.088994826,-0.100621918,,,,,,,,,,,,,,,0.003190823,,0.013143902,0.009708643,0.019071564,0.009905617,0.01439398,,0.008075363,0.020661206,0.014002727,v2_layers_2026
